/american_football/football_player/position_s	0
/american_football/football_position/players	1
/american_football/football_team/current_roster./american_football/football_roster_position/position	2
/american_football/football_team/current_roster./sports/sports_team_roster/position	3
/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s	4
/american_football/football_team/historical_roster./sports/sports_team_roster/position	5
/architecture/architect/architectural_style	6
/architecture/architectural_style/architects	7
/architecture/building/building_function	8
/architecture/building_function/buildings	9
/award/award/category	10
/award/award_category/category_of	11
/award/award_category/disciplines_or_subjects	12
/award/award_category/nominees./award/award_nomination/award_nominee	13
/award/award_category/nominees./award/award_nomination/nominated_for	14
/award/award_category/presenting_organization	15
/award/award_category/winners./award/award_honor/award_winner	16
/award/award_category/winners./award/award_honor/ceremony	17
/award/award_category/winners./award/award_honor/honored_for	18
/award/award_ceremony/awards_presented./award/award_honor/award	19
/award/award_ceremony/awards_presented./award/award_honor/award_winner	20
/award/award_ceremony/awards_presented./award/award_honor/honored_for	21
/award/award_discipline/awards_in_this_discipline	22
/award/award_nominated_work/award_nominations./award/award_nomination/award	23
/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee	24
/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	25
/award/award_nominee/award_nominations./award/award_nomination/award	26
/award/award_nominee/award_nominations./award/award_nomination/award_nominee	27
/award/award_nominee/award_nominations./award/award_nomination/nominated_for	28
/award/award_presenting_organization/award_categories_presented	29
/award/award_winner/awards_won./award/award_honor/award	30
/award/award_winner/awards_won./award/award_honor/award_winner	31
/award/award_winner/awards_won./award/award_honor/ceremony	32
/award/award_winner/awards_won./award/award_honor/honored_for	33
/award/award_winning_work/awards_won./award/award_honor/award	34
/award/award_winning_work/awards_won./award/award_honor/award_winner	35
/award/award_winning_work/awards_won./award/award_honor/ceremony	36
/award/award_winning_work/awards_won./award/award_honor/honored_for	37
/award/long_list_nominee/long_list_nominations./award/long_list_nomination/award	38
/award/ranked_item/appears_in_ranked_lists./award/ranking/list	39
/award/ranked_list/ranked_list_items./award/ranking/item	40
/base/aareas/schema/administrative_area/administrative_children	41
/base/aareas/schema/administrative_area/administrative_parent	42
/base/aareas/schema/administrative_area/capital	43
/base/academyawards/host_of_oscar_show/oscar_show_hosted	44
/base/activism/activism_issue/activists	45
/base/activism/activist/area_of_activism	46
/base/americancomedy/celebrity_impressionist/celebrities_impersonated	47
/base/americancomedy/impersonated_celebrity/impersonated_by	48
/base/biblioness/bibs_location/city	49
/base/biblioness/bibs_location/country	50
/base/biblioness/bibs_location/state	51
/base/crime/convicted_criminal/convictions./base/crime/criminal_conviction/guilty_of	52
/base/culturalevent/event/entity_involved	53
/base/eating/diets/people_who_follow_this_diet	54
/base/eating/practicer_of_diet/diet	55
/base/fight/crime_type/people_convicted_of_this_crime./base/crime/criminal_conviction/convicted_person	56
/base/localfood/food_producing_region/seasonal_availability./base/localfood/produce_availability/produce	57
/base/localfood/produce/availability./base/localfood/produce_availability/location	58
/base/locations/continents/countries_within	59
/base/locations/countries/continent	60
/base/marchmadness/ncaa_basketball_team/ncaa_tournament_seeds./base/marchmadness/ncaa_tournament_seed/tournament	61
/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team	62
/base/newsevents/news_reported_event/news_report_s./base/newsevents/news_report/news_reporting_organisation	63
/base/newsevents/news_reporting_organisation/news_reports./base/newsevents/news_report/event	64
/base/nobelprizes/nobel_prize_winner/nobel_honor./base/nobelprizes/nobel_honor/subject_area	65
/base/onephylogeny/type_of_thing/things_of_this_type	66
/base/parody/parodied_subject/parodies	67
/base/parody/parody/parody_of	68
/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	69
/base/petbreeds/dog_breed/cities_where_this_dog_is_popular./base/petbreeds/dog_city_relationship/cities	70
/base/petbreeds/dog_breed/size./base/petbreeds/dog_size/gender	71
